,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,pH,sulphates,other_acids,free sulfur dioxide,total sulfur dioxide,density,alcohol
266,-0.2441517265308148,-0.11960309249021615,-0.4042715006294809,0.6002140782803265,-0.08681934075429737,0.1966237603881242,-0.14257241502005516,0.1601197740986661,0.08308980265377904,1.1369119379049923,0.6014343569026518,-1.0831621798233446
2034,0.5270664703408041,0.06261670023191547,0.28417952079178405,-0.8080121039473379,-0.5149830599639865,0.1966237603881242,-0.34418171245567425,0.2428869495490201,-1.1001398607084654,0.1460684729841322,-0.6325397293321069,0.4261199607889731
836,0.06433555221783233,-0.5447826088418571,0.28417952079178405,-0.7029205978109451,-0.629160051753237,0.1966237603881242,-0.8818065056173244,-0.21984396857395166,-0.02959873671405376,1.0838310379985177,-1.2828774234288,1.180761031095132
5423,2.4551119625198514,1.8240746965458563,-0.5419617049137341,-0.5557924892199951,1.3974815525059583,0.13440991218533896,0.932677171303246,2.9970736674335856,-0.08594300639797016,-1.1101794914691012,1.7020058392201185,-0.4962191251407759
2500,-0.3212735462179772,-0.7877423324713663,0.28417952079178405,2.6600075985536265,-0.2866290763854857,0.32105145679369745,-0.34418171245567425,-0.6054530670097612,0.08308980265377904,0.3053111727035561,1.7687071411787458,-1.418558211070525
6337,0.06433555221783233,2.0062944892679884,-2.0565539520405167,-0.6819022965836665,0.4555213702446426,0.6321206978076293,0.9998802704484524,2.1208895042583493,0.02674553296986264,-0.4201277926849307,0.3212888886763641,0.482019302125137
296,0.8355537490894519,0.3055764238614248,2.6249129936240854,1.0836350065077334,-0.3151733243327983,-0.7987978108564618,0.2606461798511823,-1.7893592445346336,0.13943407233769542,0.942281971581252,0.9682915176751408,-0.9154641641997529
3687,-0.938248103715272,-1.0914419870082526,-0.33542639848735434,1.3778912236896337,-0.7433370435424875,-0.425514721639742,-1.2850251004885622,-0.6028217052279178,0.4774996904411938,-0.31396599287198146,-0.2256617873843971,0.2584219451653829
3692,-0.0899080871564916,-0.8484822633787434,-0.33542639848735434,0.8734519942349477,-0.543527307911299,-1.1098670518703937,-1.0834158030529435,0.24551831133086274,-0.6493857032371341,-0.19011055975687394,-0.08558905327130875,0.006874921729996099
6371,-0.8611262840281105,1.5811149729163472,-1.643483339187758,-0.7659755014927808,0.4269771222973296,1.005403787024349,0.059036882415563936,0.7823570551596476,-0.931107051656716,-1.2517285578863668,-0.44577608384792733,0.4261199607889731
3370,-0.938248103715272,-0.3018228852123481,-0.4731166027716074,-0.850048706401895,-0.6577042997005496,-0.861011659059247,-0.6801972081817057,-0.4651315009436647,-0.02959873671405376,-0.030867860037449974,-2.253381366926965,2.2707981326484705
4281,-1.1696135627767577,-0.4840426779344798,-0.5419617049137341,2.5969526948717907,0.08444614692957844,0.507693001402056,-0.20977551416526152,-0.6276518578630236,-0.4240086245014685,0.1460684729841322,1.0116473639482042,-0.32852110951718577
927,-0.3983953659051387,-0.5447826088418571,0.07764421436540472,-0.5347741879927165,0.02735765103495317,-1.2342947482759667,-0.34418171245567425,-0.4760395802705435,1.2099751963321068,1.0130565047898847,-0.4324358234562241,-0.8316151563879578
6203,0.21857919159215625,1.641854903823725,-0.4042715006294809,-0.7449572002655023,0.4840656181919548,0.507693001402056,-0.00816621672964243,0.6228506922216371,-0.36766435481755216,-0.4909023258935636,0.4747018831812668,-0.5800681329525711
4328,-0.6297608249666243,0.4877962165835564,-0.8861872156243665,0.8103970905531122,-0.3722618202274236,0.07219606398255096,-0.00816621672964243,0.2564263906577422,-0.14228727608188654,0.5176347723294548,-0.12227476934857615,0.4093501592266143
3343,-0.2441517265308148,0.1233566311392928,-0.26658129634522776,1.7036748927124514,-0.2295405804908604,-1.3587224446815402,0.4622554772868014,0.022429569814412936,1.1536309266481906,1.2961546376244162,1.0416629498296384,-0.8316151563879578
3290,0.44994465065364175,-0.5447826088418571,0.3530246229339106,-0.9341219113110094,-0.3722618202274236,-0.861011659059247,-1.0162127039077369,0.09692002771973113,-1.1564841303923816,-0.6324513923108294,-1.1394696242177582,0.7615159920361549
2391,-0.5526390052794626,-0.6055225397492344,-0.1977361942031016,0.5791957770530476,-0.3722618202274236,-0.5499424180453153,1.1342864687388643,-0.3549028110763611,0.08308980265377904,0.7122647386531951,-0.05557346738994854,-0.32852110951718577
3880,-0.938248103715272,-0.3625628161197251,-0.5419617049137341,2.5969526948717907,-0.25808482843817304,-0.7365839626536738,-0.5457910098912929,-0.3962863988015381,0.646532499492943,-0.08394875994392463,1.4218603709938675,-1.3347092032587298
3082,-0.938248103715272,0.06261670023191547,1.3168560529236821,-0.8920853088564522,-0.7718812914898001,1.5031145726466417,-0.7474003073269121,-2.255104156638954,-1.1564841303923816,-0.24319145966334854,-1.4663060038150633,1.180761031095132
3182,-1.3238572021510815,-1.3344017106377617,0.07764421436540472,-0.9341219113110094,-0.5149830599639865,0.1966237603881242,-0.5457910098912929,-1.4015014165164863,-0.4240086245014685,0.2699239060992397,-1.0194072806922063,-0.5800681329525711
6016,-0.0899080871564916,0.3055764238614248,-1.368102930619252,-0.7029205978109451,0.2557116346134541,0.507693001402056,-0.00816621672964243,1.2781948434627604,-0.931107051656716,-1.6232948572316894,-0.7259215520741782,2.354647140460268
4558,-1.0153699234024338,-0.7877423324713663,-0.6108068070558604,0.5161408733712122,-0.6577042997005496,1.005403787024349,0.395052378141595,-0.4045631163465734,-0.480352894185385,0.2522302727970815,-0.09892931366304908,0.342270952977178
1186,0.21857919159215625,-0.11960309249021615,0.3530246229339106,-0.8920853088564522,-0.2295405804908604,-0.7987978108564618,-0.6801972081817057,-0.13444543134175438,-0.480352894185385,1.2076864711136253,-0.2990332195389319,-0.999313172011548
2052,-0.3212735462179772,-0.7877423324713663,-0.33542639848735434,2.670516749167265,-0.4008060681747361,0.507693001402056,-1.15061890219815,0.01415285226937718,0.5901882298090266,0.535328405631613,1.80205779215806,-1.5024072188823214
1796,-0.0899080871564916,0.18409656204667013,0.008799112223278146,-0.850048706401895,-0.543527307911299,-0.17665932882859556,0.5966616755772142,-0.09870719937976974,-0.1986315457658029,0.18145573958844866,-0.966046239125282,1.264610038906927
1555,-0.2441517265308148,-0.6055225397492344,1.1791658486394287,-0.8710670076291737,-0.6862485476478623,1.4409007244438568,0.2606461798511823,-1.4233175751702436,0.25212261170552824,0.5707156722359293,-0.4991371254148517,0.17457293735358628
5991,1.5296501262739084,-0.18034302339759348,0.28417952079178405,-0.6819022965836665,0.6553311058758307,0.6943345460104172,2.209536055062165,1.2454706054821238,-1.1001398607084654,-1.4994394241165816,0.4847070784750165,1.264610038906927
5091,0.29570101127931786,1.2774153183794612,-0.7484970113401136,-0.6819022965836665,0.4269771222973296,0.3832653049964827,0.1262399815607703,1.0441980226194314,-1.3255169394441308,-1.5525203240230565,0.568083705923301,-0.6639171407643676
4719,-0.3983953659051387,-1.1521819179156298,0.008799112223278146,0.5161408733712122,-0.629160051753237,0.4454791531992707,-1.4866343979241814,-0.4071944781284169,-0.7620742426049669,-0.6147577590086711,0.14119537338809174,-0.4123701173289809
1905,0.21857919159215625,-0.3018228852123481,2.4183776871977063,0.5581774758257692,-0.543527307911299,-1.9808609267094064,-0.8146034064721185,-2.19979849560555,1.2663194660160233,0.8892010716747772,0.6347850078819657,-1.3347092032587298
2300,0.06433555221783233,-0.2410829543049708,0.07764421436540472,-0.660883995356388,-0.3722618202274236,0.7565483942132024,-0.6129941090364993,-0.013308662147572398,-0.14228727608188654,0.1637621062862904,-1.2862124885267536,1.767704085777699
3501,-0.3983953659051387,-0.6055225397492344,0.28417952079178405,0.621232379507605,-0.4008060681747361,0.7565483942132024,-0.0753693158748488,-0.6825748866969228,0.646532499492943,0.12837483968197394,0.01112783456867906,0.342270952977178
6395,-0.2441517265308148,2.4314740056196293,-1.9877088498983908,-0.660883995356388,-0.05827509280698455,1.4409007244438568,0.6638647747224204,1.743557123367576,-1.3255169394441308,-1.7648439236489553,0.1278551129963144,0.8453649998479499
3918,-0.6297608249666243,0.06261670023191547,-0.26658129634522776,-0.8080121039473379,-0.543527307911299,-0.6121562662481006,-0.8818065056173244,-0.3631795286213966,0.02674553296986264,-0.048561493339608186,-2.303407343395936,3.1092882107664246
6213,0.21857919159215625,1.7633347656384792,-0.33542639848735434,-0.7239388990382236,0.7695080976650812,0.2588376085909095,0.32784927899638866,0.5540055900795106,-0.7620742426049669,-0.43782142598708895,0.4880421435729701,-0.5800681329525711
4047,-0.2441517265308148,-0.9092221942861208,0.21533441864965747,1.6931657420988118,-0.5149830599639865,-1.3587224446815402,0.6638647747224204,-0.4594861451804722,1.0409423872803578,0.03990667317118289,0.2545875867177365,0.17457293735358628
6148,-0.0899080871564916,1.5811149729163472,-2.1253990541826435,-0.660883995356388,0.6553311058758307,1.129831483429922,0.5294585764320078,2.035490967026152,-0.36766435481755216,-1.3932776243036329,0.14786550358388784,0.342270952977178
4796,-0.6297608249666243,-1.4255116069988276,-0.1977361942031016,-0.9131036100837308,-0.6006158038059243,-0.3010870252341688,0.1262399815607703,-0.4320246307635228,0.7592210388607757,0.4291666058186637,-1.092778712846667,0.17457293735358628
917,0.37282283096648017,-0.2410829543049708,0.008799112223278146,-0.8080121039473379,-0.543527307911299,-1.794219382101045,-1.3522281996337686,0.364023718743202,-0.4240086245014685,0.1460684729841322,-0.9326955881459682,0.4261199607889731
4980,0.14145737190499466,0.9737156638425748,1.0414756443551756,-0.7239388990382236,0.8551408415070187,0.8809760906187757,0.2606461798511823,-0.900018272450181,-0.5366971638693013,-0.7563068254259369,0.7681876117992208,-1.1670111876351397
5252,-0.8611262840281105,-0.7877423324713663,0.5595599293602903,-0.850048706401895,0.2842558825607667,0.1966237603881242,0.395052378141595,-1.4206862133884008,0.5620160949670684,0.871507438372619,-1.1661501450012015,1.180761031095132
6355,0.29570101127931786,0.9129757329351974,0.07764421436540472,-0.7449572002655023,0.5126098661392678,1.1920453316327102,0.32784927899638866,0.21805679691391314,-0.1986315457658029,-0.5439832258000382,0.7881980023868314,-1.2508601954469347
3816,-0.3212735462179772,0.4270562856761791,-0.12889109206097502,0.7053055844167193,-0.3151733243327983,-0.6121562662481006,0.395052378141595,-0.19238245415700214,-0.14228727608188654,0.2699239060992397,0.20122654515081215,-0.4962191251407759
625,-0.7840044643409482,-0.6055225397492344,-0.1977361942031016,1.6511291396442551,-0.4864388120166739,0.6943345460104172,-0.4785879107460866,-0.5862682701378465,1.0409423872803578,0.2522302727970815,0.16787589417149834,0.4261199607889731
5659,1.6067719459610708,1.915184592906923,-0.4042715006294809,-0.7239388990382236,1.140583320980145,0.1966237603881242,-0.7474003073269121,2.011043446590552,-1.4382054788119636,-1.4286648909079491,0.8949200855206059,-0.7477661485761627
4810,-1.4009790218382432,0.2144665275003588,0.5595599293602903,-0.4507009830836023,-0.05827509280698455,1.2542591798354954,-0.0753693158748488,-1.9605389511985332,-0.08594300639797016,0.5530220389337712,0.04114342045011332,-1.1670111876351397
2351,0.5270664703408041,-0.5447826088418571,0.14648931650753128,1.2517814163259622,-0.4578945640693613,-0.6743701144508886,0.2606461798511823,0.3805771538332728,1.2663194660160233,1.5261718705524732,0.7948681325826645,-0.7477661485761627
3031,-1.092491743089596,-0.9092221942861208,-0.4731166027716074,1.125671608962291,-0.4008060681747361,0.009982215779765716,-0.8146034064721185,-0.6193751403179886,0.13943407233769542,0.1460684729841322,0.5880940965109115,-1.0831621798233446
31,0.8355537490894519,-1.2129218488230071,0.14648931650753128,-0.9131036100837308,-0.4008060681747361,1.56532842084943,-0.8818065056173244,0.6890644325819206,-1.3255169394441308,-1.2163412912820504,-0.4324358234562241,-0.2446721017053907
1814,0.7584319294022891,0.4877962165835564,-0.1977361942031016,-0.2825545732653737,-0.7433370435424875,-1.3587224446815402,-1.419431298778975,0.9561681236053904,0.02674553296986264,-0.278578726267665,-1.1995007959805155,1.9354021014012908
2637,1.1440410278380984,-0.18034302339759348,2.831448300050465,1.87182130253068,-0.34371757228011074,-1.6075778374926866,2.3439422533525778,-1.6874072722123663,-0.1986315457658029,1.3315419042287326,1.8120629874518464,-1.5024072188823214
1787,-0.012786267469329295,-0.4840426779344798,-0.12889109206097502,-0.7029205978109451,-0.6577042997005496,0.6943345460104172,-0.6801972081817057,0.1161048245916457,1.097286656964274,0.7476520052575115,-1.2662020979391433,1.348459046718722
3346,-0.3983953659051387,-0.969962125193498,-0.5419617049137341,1.0205801028258978,0.02735765103495317,-0.6121562662481006,-0.20977551416526152,0.14356633900859533,1.886106432539104,1.2253801044157837,0.16454082907358178,0.0907239295417912
3549,-0.938248103715272,-0.05886316158283882,-0.81734211348224,-0.7659755014927808,-0.7147927955951748,1.1920453316327102,-0.00816621672964243,-0.12090599023303215,1.0409423872803578,0.7653456385596697,-0.9326955881459682,0.4261199607889731
3503,-0.2441517265308148,-0.05886316158283882,-0.06004598991884842,-0.26153627203809504,-0.4578945640693613,-0.2388731770313808,-0.34418171245567425,-0.1841057366119664,-0.5366971638693013,-0.4024341593827725,-1.6997605606702595,2.4384961482720633
5733,0.29570101127931786,1.9759245238143,-1.5057931349035047,-0.8290304051746165,0.2842558825607667,1.0676176352271372,-0.14257241502005516,1.8014941461828229,-0.1986315457658029,-1.0747922248647848,0.6181096823923087,-0.999313172011548
2899,-0.7840044643409482,-0.7877423324713663,-0.4042715006294809,1.6090925371896976,-0.1724520845962351,0.5699068496048441,-0.4785879107460866,-0.3797329637114673,1.6043850841195215,0.6061029388402458,1.0083122988503246,-1.2508601954469347
350,-0.7068826446537866,-1.3344017106377617,0.28417952079178405,-0.7029205978109451,-0.34371757228011074,0.32105145679369745,1.40309886531969,-0.9910621654455708,0.9282538479125251,0.535328405631613,-1.0994488430425742,0.7615159920361549
6220,1.4525283065867465,0.0018767693245384934,0.6972501336445431,-0.7659755014927808,0.055901898982265615,-0.2388731770313808,0.1262399815607703,0.7552781729422031,-1.2128284000762979,-1.7294566570446388,-0.25901243836374793,0.7615159920361549
4654,-0.938248103715272,-0.3018228852123481,0.6284050315024166,1.125671608962291,-0.2295405804908604,-0.7987978108564618,0.395052378141595,-1.566653135217689,1.3790080053838565,0.5884093055380876,-0.3323838705182457,0.3981702943133418
4015,-0.7840044643409482,-0.11960309249021615,-1.368102930619252,-0.1354264646744237,-0.05827509280698455,-0.3633008734369541,-0.20977551416526152,0.5840984662783039,-1.381861209128047,-0.33165962617413963,-0.15229035522993636,-0.999313172011548
3071,-0.5526390052794626,0.1233566311392928,0.4218697250760372,0.9995618015986192,-0.8004255394371128,-0.7365839626536738,-0.6801972081817057,-0.9745087303554998,-0.5930414335532177,-0.5970641257065129,-0.6525501199197175,1.348459046718722
6079,1.9923810443968804,0.3055764238614248,0.7660952357866697,-0.7975029533336987,0.34134437845539195,-0.17665932882859556,-0.4785879107460866,1.2262858086102106,-1.4382054788119636,-1.8533120901597464,0.027803160058335958,0.7615159920361549
326,0.5270664703408041,-0.4840426779344798,0.6284050315024166,2.0399677123489086,-0.4578945640693613,-1.6075778374926866,0.4622554772868014,-0.10133856116161244,0.4211554207572774,1.7738827367826882,0.9682915176751408,-0.4123701173289809
2935,-0.0899080871564916,-0.4233027470271025,-0.26658129634522776,-0.8815761582428131,-0.9431467791736756,-1.6697916856954718,-1.5538374970693878,0.17667320918873616,-1.5508940181797966,-0.4732086925914054,-1.5897034124385314,0.7615159920361549
5019,1.2211628475252614,1.2774153183794612,-1.918863747756264,-0.6819022965836665,1.7971010237683354,-0.05223163242302229,0.4622554772868014,3.1400265952815256,-0.931107051656716,-1.0570985915626263,0.5013824039646734,0.342270952977178
2323,0.29570101127931786,-0.8484822633787434,0.14648931650753128,-0.7659755014927808,-0.4293503161220488,0.8187622424159905,0.8654740721580396,0.14921169477178658,0.646532499492943,0.5707156722359293,-0.44911114894588106,0.5099689686007681
4913,1.2982846672124229,1.7025948347311017,-0.8861872156243665,-0.32459117571993085,3.252857669081279,-0.3010870252341688,2.6799577490786097,2.1844718828367897,1.1536309266481906,0.5707156722359293,1.3017980274683156,-1.0831621798233446
6130,0.29570101127931786,0.5485361474909337,-0.1977361942031016,-0.7029205978109451,0.5411541140865801,1.129831483429922,0.7310678738676268,0.4934372054824194,-0.6493857032371341,-0.8801622585410444,0.8282187835619783,-0.8316151563879578
3568,0.44994465065364175,-1.1521819179156298,0.14648931650753128,-0.9131036100837308,-0.6006158038059243,-0.923225507262035,1.268692667029277,0.3034553341461105,0.02674553296986264,-0.4024341593827725,-1.2461917073515327,0.6776669842243598
755,-0.0899080871564916,-0.3625628161197251,0.8349403379287962,-0.7659755014927808,-0.6862485476478623,0.1966237603881242,-0.34418171245567425,-0.9248484250852878,0.08308980265377904,-0.15472329315255748,-1.3329033998977708,1.4323080545305171
2694,-0.7840044643409482,-0.3625628161197251,-0.33542639848735434,1.0205801028258978,-0.7433370435424875,-0.11444548062580752,-1.15061890219815,-0.4485780658535938,-0.25497581544971937,-0.13702965985039928,-0.2723526987555253,0.17457293735358628
5602,1.4525283065867465,2.5833238328880723,-1.918863747756264,-0.8080121039473379,0.626786857928518,0.4454791531992707,0.059036882415563936,3.3713920543430103,-1.4945497484958798,-1.8002311902532715,1.101694121592396,-0.6639171407643676
4660,-0.475517185592301,-0.05886316158283882,0.6284050315024166,-0.7239388990382236,-0.8289697873844252,0.32105145679369745,0.6638647747224204,-1.1039222170947176,-0.931107051656716,-0.6501450256129876,-1.356248855583335,1.6000060701541088
5507,-0.7068826446537866,0.1233566311392928,-0.8861872156243665,-0.4717192843108808,0.5411541140865801,2.1252530546745083,-0.0753693158748488,0.17930457097057995,-0.8747627819727997,-1.3578903576993162,0.3012784980887906,1.8515530935894944
4385,-0.6297608249666243,-0.4840426779344798,-0.7484970113401136,0.5791957770530476,-0.1724520845962351,0.07219606398255096,-0.34418171245567425,0.11873618637348925,1.1536309266481906,1.1722992045093088,0.2412473263260332,-0.8316151563879578
4086,-0.1670299068436532,-0.8484822633787434,0.5595599293602903,-0.9131036100837308,0.055901898982265615,-1.1720809000731816,-1.0162127039077369,-0.7265898362039436,-0.02959873671405376,-0.4024341593827725,-0.4924669952189446,-1.0831621798233446
3137,-0.7840044643409482,-0.5447826088418571,0.4907148272181638,-0.8710670076291737,-0.14390783664892268,0.07219606398255096,-0.8818065056173244,-1.2747192915591121,0.646532499492943,0.3406984393078726,-1.3662540508770846,0.5099689686007681
6485,-1.092491743089596,1.641854903823725,-1.4369480327613786,-0.7659755014927808,0.2842558825607667,2.0630392064717205,0.8654740721580396,0.34445628967178266,-0.7057299729210506,-1.5525203240230565,0.04447848554799288,0.342270952977178
6171,0.21857919159215625,1.4596351111015926,-0.81734211348224,-0.7239388990382236,0.4840656181919548,-0.7365839626536738,-0.6801972081817057,1.0359213050743965,0.19577834202161185,-1.269422191188525,0.08116420162526028,-0.999313172011548
3797,-0.1670299068436532,0.3055764238614248,-0.7484970113401136,1.1046533077350118,1.1976718168747704,-1.1720809000731816,-0.41138481160088064,0.5814671044964603,-0.9874513213406324,-0.43782142598708895,0.6247798125881789,-0.999313172011548
439,-0.7840044643409482,0.06261670023191547,-1.918863747756264,-0.8920853088564522,0.11299039487689087,0.2588376085909095,0.059036882415563936,1.1348592834153162,-0.4240086245014685,-0.13702965985039928,-0.4324358234562241,-1.0831621798233446
4358,-0.5526390052794626,-0.6662624706566116,-0.81734211348224,0.43206766846209776,-0.1724520845962351,-0.2388731770313808,-0.34418171245567425,0.2647031082027773,0.7592210388607757,1.119218304602834,0.11451485260457404,-0.8036654873968562
2280,-0.6297608249666243,-1.0914419870082526,-0.4731166027716074,-0.8710670076291737,-0.25808482843817304,2.43632229568844,0.059036882415563936,-0.1566442221950169,-0.5930414335532177,-0.6855322922173039,-0.4657864744355379,-0.2446721017053907
480,-0.3983953659051387,0.7914958711204427,0.14648931650753128,0.7263238856439979,-0.3722618202274236,0.009982215779765716,0.4622554772868014,-0.5448846824126701,0.02674553296986264,0.9953628714877266,0.568083705923301,-1.0831621798233446
2656,-0.0899080871564916,-0.6662624706566116,-0.5419617049137341,-0.00931665731075216,-0.4864388120166739,-0.17665932882859556,1.6719112619005152,0.4520536177572425,1.6607293538034382,1.4200100707395238,0.03447329025424315,-0.4123701173289809
2654,-0.2441517265308148,0.3663163547688021,-0.679651909197987,0.10628399943927996,0.7124196017704559,1.129831483429922,0.2606461798511823,0.43550018266717216,2.5622376687461004,3.3132288340704528,0.7848629372888778,-0.9154641641997529
2819,-0.938248103715272,-0.7877423324713663,0.14648931650753128,-0.7239388990382236,-0.4008060681747361,1.378686876241069,-0.7474003073269121,-1.0847374202228033,1.8297621628551877,0.12837483968197394,-1.3929345716605284,0.7615159920361549
5960,0.6041882900279657,0.2448364929540475,0.8349403379287962,-0.7449572002655023,1.1976718168747704,0.507693001402056,0.7310678738676268,-0.2307520479008305,-1.381861209128047,-1.7825375569511137,0.3012784980887906,0.7615159920361549
4271,-0.2441517265308148,0.4877962165835564,-0.81734211348224,2.092513465417105,-0.3722618202274236,-0.861011659059247,0.059036882415563936,0.5731903869514251,1.4916965447516888,1.508478237250315,1.2617772462930947,-0.9154641641997529
2091,-0.012786267469329295,-0.6055225397492344,-0.8861872156243665,0.474104270916655,-0.3151733243327983,-0.3010870252341688,-1.0162127039077369,0.8734009481550372,1.2663194660160233,1.0661374046963594,0.3679798000474182,-0.8316151563879578
2212,-0.1670299068436532,-0.11960309249021615,0.21533441864965747,-0.8290304051746165,-0.4864388120166739,-0.3010870252341688,0.7310678738676268,-0.3823643254933107,-0.36766435481755216,0.1637621062862904,-0.966046239125282,1.4323080545305171
3230,-0.3983953659051387,-1.2736617797303844,1.7299266657764405,0.2429029574165905,-0.0011865969123596685,-1.6075778374926866,-0.6801972081817057,-2.1283220316815794,1.6607293538034382,0.6061029388402458,0.2612577169135696,-0.9154641641997529
782,-0.2441517265308148,-0.7270024015639889,0.3530246229339106,2.0084402605079905,-0.08681934075429737,0.9431899388215638,1.94072365848134,-0.5971763494647254,1.6043850841195215,1.101524671300676,1.5019019333441983,-0.8316151563879578
897,-0.1670299068436532,-0.3018228852123481,-0.4042715006294809,-0.8080121039473379,-0.34371757228011074,-0.861011659059247,-0.4785879107460866,0.2372415937858277,-1.0437955910245489,-0.5085959591957219,-0.7992929842287131,0.006874921729996099
2632,-0.3212735462179772,0.6092760783983111,-0.81734211348224,2.218623272780776,0.2557116346134541,-0.5499424180453153,-0.5457910098912929,0.4960685672642628,1.7170736234873545,1.2430737377179415,1.3818395898186466,-1.5862562266941167
2366,0.14145737190499466,-0.05886316158283882,0.8349403379287962,0.4530859696893762,-0.1724520845962351,-0.6121562662481006,-0.0753693158748488,-0.6934829660238016,0.5338439601251103,1.9685127031064285,0.6981512447426397,-1.2508601954469347
5694,1.1440410278380984,0.7307559402130657,-0.06004598991884842,-0.6188473929018308,1.9969107593995237,-0.7365839626536738,1.40309886531969,1.2040870177569467,-0.36766435481755216,-0.9155495251453608,0.9216006063040866,-0.7477661485761627
6084,-0.475517185592301,2.795913591063893,-1.9877088498983908,0.4951225721439335,0.6553311058758307,1.8763976618633615,-0.20977551416526152,1.5121916643060898,-1.381861209128047,-1.835618456857588,0.5347330549439872,1.4323080545305171
829,-0.0899080871564916,-1.0914419870082526,0.28417952079178405,-0.8920853088564522,-0.3722618202274236,-0.3633008734369541,-0.7474003073269121,-0.3740876079482757,-0.5366971638693013,-0.4555150592892472,-0.7325916822700483,0.4261199607889731
6038,0.06433555221783233,0.3663163547688021,-0.12889109206097502,-0.7869938027200594,0.6838753538231432,1.1920453316327102,0.7982709730128332,0.1932266442788073,0.13943407233769542,-0.6501450256129876,0.734836960819907,-0.8316151563879578
1276,0.6041882900279657,-0.7270024015639889,0.6972501336445431,1.9243670555988763,-0.34371757228011074,-0.05223163242302229,1.067083369593658,-0.09306184361657743,0.8155653085446922,0.8361201717683027,1.8687590941166876,-1.5862562266941167
4805,-1.6323444808997294,-0.4840426779344798,0.14648931650753128,0.2008663549620336,-0.629160051753237,0.07219606398255096,-0.8146034064721185,-1.7788337974072608,-0.25497581544971937,-0.29627235956982323,-0.06891372778165185,-1.0831621798233446
6227,0.14145737190499466,1.5811149729163472,-0.4042715006294809,-0.7029205978109451,0.7695080976650812,0.4454791531992707,0.19344308070597666,0.5457288725344756,-0.7620742426049669,-0.43782142598708895,0.4880421435729701,-0.5800681329525711
1454,0.8355537490894519,-0.7877423324713663,1.1791658486394287,3.0173187194173616,-0.05827509280698455,-1.4209362928843252,0.059036882415563936,-0.34361209954997685,1.097286656964274,2.039287236315061,2.1689149529305856,-1.0831621798233446
2706,0.21857919159215625,-0.3625628161197251,0.4907148272181638,0.9995618015986192,-0.3151733243327983,-0.3633008734369541,0.6638647747224204,-0.2721356356260075,1.6043850841195215,1.6500273036675803,0.8348889137578485,-0.7477661485761627
4014,-0.5526390052794626,-0.969962125193498,1.1103207464973022,2.638989297326348,-0.05827509280698455,-1.4831501410871133,0.5294585764320078,-1.6629597517767647,1.4353522750677723,1.189992837811467,1.895439614900094,-1.6701052345059118
1345,0.06433555221783233,0.3055764238614248,0.3530246229339106,-0.9131036100837308,-0.3722618202274236,1.0676176352271372,-0.34418171245567425,-0.2886890707160783,0.3084668813894446,-0.048561493339608186,-1.2328514469598295,1.8515530935894944
546,-0.7068826446537866,-0.4840426779344798,-0.5419617049137341,0.3690127647802621,-0.4864388120166739,1.6897561172550033,0.7310678738676268,-0.1649209397400525,0.4211554207572774,0.9953628714877266,0.3679798000474182,-0.6639171407643676
4850,-0.1670299068436532,0.1233566311392928,0.21533441864965747,-0.6188473929018308,-0.2295405804908604,-1.0476532036676085,0.19344308070597666,-0.3823643254933107,2.0551392415908527,0.8007329051639862,-1.0794384524549636,0.5099689686007681
4507,-1.6323444808997294,-0.21071298885128212,-1.2992578284771257,-0.7764846521064201,-0.5720715558586117,1.129831483429922,-0.14257241502005516,-0.33308665242260393,-0.7620742426049669,-0.7563068254259369,-1.5663579567530044,1.5441067288179449
6088,1.4525283065867465,0.3663163547688021,1.7299266657764405,-0.17746306712898088,0.6838753538231432,0.3832653049964827,0.2606461798511823,-0.27739835918969424,-1.381861209128047,-1.6940693904403223,0.6081044870985219,1.6838550779659038
5776,1.2211628475252614,1.641854903823725,-0.8861872156243665,-0.30357287449265224,1.08349482508552,0.009982215779765716,-0.20977551416526152,2.107350063149628,-0.02959873671405376,-0.8270813586345697,1.0583382753192954,-0.4123701173289809
1198,-0.0899080871564916,-0.4840426779344798,0.008799112223278146,1.8928396037579585,0.5126098661392678,-1.6075778374926866,-0.7474003073269121,-0.09870719937976974,-0.08594300639797016,-0.15472329315255748,1.101694121592396,-1.0831621798233446
542,-1.3238572021510815,0.06261670023191547,0.21533441864965747,-0.9131036100837308,-0.3151733243327983,0.7565483942132024,0.9998802704484524,-1.539191620800739,-0.931107051656716,0.9068947049769356,-0.8993449371666544,-0.4962191251407759
2708,-0.3212735462179772,-0.6662624706566116,0.6972501336445431,0.4110493672348193,-0.34371757228011074,0.009982215779765716,-0.34418171245567425,-1.0185236798625203,1.4353522750677723,1.2961546376244162,0.3679798000474182,-0.999313172011548
4645,-1.7094663005868909,-0.6055225397492344,0.14648931650753128,-0.9131036100837308,-0.629160051753237,0.6321206978076293,-1.419431298778975,-1.8559556170944225,1.0409423872803578,0.7476520052575115,-2.3200826688855924,2.186949124836676
1784,-0.3983953659051387,-0.6055225397492344,-0.1977361942031016,0.2849395598711477,-0.5149830599639865,0.6943345460104172,-0.4785879107460866,-0.2006591717020372,1.3226637356999398,0.19914937289060686,-0.4991371254148517,0.9292140076597452
3471,-0.3212735462179772,-0.9092221942861208,0.5595599293602903,0.925997747303144,-0.029730844859672114,-1.4831501410871133,0.19344308070597666,-0.8808334755782674,0.5901882298090266,-0.2254978263611904,0.20789667534671932,0.006874921729996099
